8.666343355965082651e-01
8.203642384105960250e-01
7.613168724279835153e-01
7.850877192982456121e-01
7.836363636363636864e-01
7.679914070891514788e-01
8.476968796433878017e-01
8.342939481268011326e-01
8.393749999999999822e-01
8.044117647058823817e-01
8.682385575589458560e-01
8.106796116504854099e-01
8.547664747280869779e-01
8.551136363636363535e-01
9.045736871823828462e-01
8.223383409536251243e-01
8.373639661426843794e-01
9.088591459528362337e-01
8.961180973209403877e-01
8.519675202998125974e-01
8.881499395405078046e-01
8.881511746680286201e-01
8.470394736842105088e-01
