8.656644034917555519e-01
8.667218543046357748e-01
8.139917695473251058e-01
8.535087719298245501e-01
8.318181818181817899e-01
6.895810955961332311e-01
8.618127786032689919e-01
8.559077809798271153e-01
8.531250000000000222e-01
8.544117647058823151e-01
8.765603328710125375e-01
8.106796116504854099e-01
8.720409468969929634e-01
8.767045454545454586e-01
9.153020892151326748e-01
8.661005878510776856e-01
8.766626360338573010e-01
9.292543021032504402e-01
9.147074904319300037e-01
8.888194878201124416e-01
9.123337363966143032e-01
9.182839632277834951e-01
8.941885964912280604e-01
