8.666343355965082651e-01
8.758278145695364003e-01
8.246913580246914011e-01
8.736842105263158409e-01
8.463636363636363180e-01
1.321160042964554249e-01
8.744427934621099574e-01
8.278097982708934044e-01
8.512499999999999512e-01
8.845588235294117307e-01
8.730929264909846887e-01
7.877947295423023411e-01
8.624440179142673912e-01
8.869318181818182101e-01
9.164313946922643117e-01
8.915741345525800554e-01
8.893591293833131850e-01
9.241555130656469164e-01
9.136139967195188172e-01
9.063085571517801586e-01
9.268440145102780914e-01
9.295199182839631868e-01
9.013157894736841813e-01
